date,timestamp,product_id,product_name,category,retailer,price,in_stock
2024-02-20,1708387200,27,boAt Rockerz 255 Pro+,All Electronics,Amazon,1540.55,True
2024-02-20,1708387200,27,boAt Rockerz 255 Pro+,All Electronics,Walmart,1571.03,False
2024-02-20,1708387200,27,boAt Rockerz 255 Pro+,All Electronics,Best Buy,1537.74,True
2024-02-20,1708387200,27,boAt Rockerz 255 Pro+,All Electronics,Target,1604.43,True
2024-02-20,1708387200,27,boAt Rockerz 255 Pro+,All Electronics,Costco,1538.68,True
2024-02-20,1708387200,27,boAt Rockerz 255 Pro+,All Electronics,eBay,1498.8,True
2024-02-20,1708387200,27,boAt Rockerz 255 Pro+,All Electronics,Newegg,1456.38,True
2024-02-20,1708387200,27,boAt Rockerz 255 Pro+,All Electronics,B&H,1440.64,True
2024-02-20,1708387200,27,boAt Rockerz 255 Pro+,All Electronics,Micro Center,1461.03,False
2024-02-20,1708387200,27,boAt Rockerz 255 Pro+,All Electronics,Adorama,1529.16,True
2024-02-20,1708387200,28,Hammer Ace 3.0 Bluetooth,All Electronics,Amazon,1530.78,True
2024-02-20,1708387200,28,Hammer Ace 3.0 Bluetooth,All Electronics,Walmart,1610.6,True
2024-02-20,1708387200,28,Hammer Ace 3.0 Bluetooth,All Electronics,Best Buy,1592.86,False
2024-02-20,1708387200,28,Hammer Ace 3.0 Bluetooth,All Electronics,Target,1622.76,True
2024-02-20,1708387200,28,Hammer Ace 3.0 Bluetooth,All Electronics,Costco,1383.71,True
2024-02-20,1708387200,28,Hammer Ace 3.0 Bluetooth,All Electronics,eBay,1465.21,False
2024-02-20,1708387200,28,Hammer Ace 3.0 Bluetooth,All Electronics,Newegg,1559.05,False
2024-02-20,1708387200,28,Hammer Ace 3.0 Bluetooth,All Electronics,B&H,1504.21,True
2024-02-20,1708387200,28,Hammer Ace 3.0 Bluetooth,All Electronics,Micro Center,1373.08,True
2024-02-20,1708387200,28,Hammer Ace 3.0 Bluetooth,All Electronics,Adorama,1424.18,True
2024-02-20,1708387200,29,iQOO Z6 Lite 5G,All Electronics,Amazon,16506.44,False
2024-02-20,1708387200,29,iQOO Z6 Lite 5G,All Electronics,Walmart,15301.21,True
2024-02-20,1708387200,29,iQOO Z6 Lite 5G,All Electronics,Best Buy,14381.89,True
2024-02-20,1708387200,29,iQOO Z6 Lite 5G,All Electronics,Target,15409.76,True
2024-02-20,1708387200,29,iQOO Z6 Lite 5G,All Electronics,Costco,15410.01,True
2024-02-20,1708387200,29,iQOO Z6 Lite 5G,All Electronics,eBay,15623.82,True
2024-02-20,1708387200,29,iQOO Z6 Lite 5G,All Electronics,Newegg,15636.03,True
2024-02-20,1708387200,29,iQOO Z6 Lite 5G,All Electronics,B&H,15854.92,False
2024-02-20,1708387200,29,iQOO Z6 Lite 5G,All Electronics,Micro Center,15367.0,True
2024-02-20,1708387200,29,iQOO Z6 Lite 5G,All Electronics,Adorama,15789.2,True
2024-02-20,1708387200,30,MI Power Bank 3i,All Electronics,Amazon,2047.22,True
2024-02-20,1708387200,30,MI Power Bank 3i,All Electronics,Walmart,2084.78,False
2024-02-20,1708387200,30,MI Power Bank 3i,All Electronics,Best Buy,2159.63,True
2024-02-20,1708387200,30,MI Power Bank 3i,All Electronics,Target,1952.23,True
2024-02-20,1708387200,30,MI Power Bank 3i,All Electronics,Costco,2047.31,False
2024-02-20,1708387200,30,MI Power Bank 3i,All Electronics,eBay,2099.47,True
2024-02-20,1708387200,30,MI Power Bank 3i,All Electronics,Newegg,2051.81,False
2024-02-20,1708387200,30,MI Power Bank 3i,All Electronics,B&H,2089.17,False
2024-02-20,1708387200,30,MI Power Bank 3i,All Electronics,Micro Center,1980.37,False
2024-02-20,1708387200,30,MI Power Bank 3i,All Electronics,Adorama,2196.42,False
2024-02-21,1708473600,1,Redmi 10 Power,All Electronics,Amazon,10530.91,True
2024-02-21,1708473600,1,Redmi 10 Power,All Electronics,Walmart,12069.48,True
2024-02-21,1708473600,1,Redmi 10 Power,All Electronics,Best Buy,11037.01,True
2024-02-21,1708473600,1,Redmi 10 Power,All Electronics,Target,10594.85,True
2024-02-21,1708473600,1,Redmi 10 Power,All Electronics,Costco,11203.12,True
2024-02-21,1708473600,1,Redmi 10 Power,All Electronics,eBay,10185.43,True
2024-02-21,1708473600,1,Redmi 10 Power,All Electronics,Newegg,10438.54,False
2024-02-21,1708473600,1,Redmi 10 Power,All Electronics,B&H,10977.18,True
2024-02-21,1708473600,1,Redmi 10 Power,All Electronics,Micro Center,11196.38,True
2024-02-21,1708473600,1,Redmi 10 Power,All Electronics,Adorama,11663.0,True
2024-02-21,1708473600,2,OnePlus Nord CE 2,All Electronics,Amazon,18848.87,True
2024-02-21,1708473600,2,OnePlus Nord CE 2,All Electronics,Walmart,18131.19,True
2024-02-21,1708473600,2,OnePlus Nord CE 2,All Electronics,Best Buy,18529.05,True
2024-02-21,1708473600,2,OnePlus Nord CE 2,All Electronics,Target,19955.39,False
2024-02-21,1708473600,2,OnePlus Nord CE 2,All Electronics,Costco,19410.66,True
2024-02-21,1708473600,2,OnePlus Nord CE 2,All Electronics,eBay,17768.55,True
2024-02-21,1708473600,2,OnePlus Nord CE 2,All Electronics,Newegg,18102.03,False
2024-02-21,1708473600,2,OnePlus Nord CE 2,All Electronics,B&H,19458.05,True
2024-02-21,1708473600,2,OnePlus Nord CE 2,All Electronics,Micro Center,20159.38,True
2024-02-21,1708473600,2,OnePlus Nord CE 2,All Electronics,Adorama,17832.72,False
2024-02-21,1708473600,3,OnePlus Bullets Z2 Bluetooth,All Electronics,Amazon,2109.32,True
2024-02-21,1708473600,3,OnePlus Bullets Z2 Bluetooth,All Electronics,Walmart,2137.78,False
2024-02-21,1708473600,3,OnePlus Bullets Z2 Bluetooth,All Electronics,Best Buy,1892.02,True
2024-02-21,1708473600,3,OnePlus Bullets Z2 Bluetooth,All Electronics,Target,1892.86,True
2024-02-21,1708473600,3,OnePlus Bullets Z2 Bluetooth,All Electronics,Costco,2157.58,False
2024-02-21,1708473600,3,OnePlus Bullets Z2 Bluetooth,All Electronics,eBay,2086.82,True
2024-02-21,1708473600,3,OnePlus Bullets Z2 Bluetooth,All Electronics,Newegg,2040.87,True
2024-02-21,1708473600,3,OnePlus Bullets Z2 Bluetooth,All Electronics,B&H,2189.41,False
2024-02-21,1708473600,3,OnePlus Bullets Z2 Bluetooth,All Electronics,Micro Center,1979.69,True
2024-02-21,1708473600,3,OnePlus Bullets Z2 Bluetooth,All Electronics,Adorama,1973.15,False
2024-02-21,1708473600,4,Samsung Galaxy M33 5G,All Electronics,Amazon,16533.74,True
2024-02-21,1708473600,4,Samsung Galaxy M33 5G,All Electronics,Walmart,15412.74,True
2024-02-21,1708473600,4,Samsung Galaxy M33 5G,All Electronics,Best Buy,15382.76,True
2024-02-21,1708473600,4,Samsung Galaxy M33 5G,All Electronics,Target,16371.53,False
2024-02-21,1708473600,4,Samsung Galaxy M33 5G,All Electronics,Costco,15779.36,True
2024-02-21,1708473600,4,Samsung Galaxy M33 5G,All Electronics,eBay,15418.66,True
2024-02-21,1708473600,4,Samsung Galaxy M33 5G,All Electronics,Newegg,14585.27,True
2024-02-21,1708473600,4,Samsung Galaxy M33 5G,All Electronics,B&H,14951.42,True
2024-02-21,1708473600,4,Samsung Galaxy M33 5G,All Electronics,Micro Center,16279.74,True
2024-02-21,1708473600,4,Samsung Galaxy M33 5G,All Electronics,Adorama,15812.33,True
2024-02-21,1708473600,5,OnePlus Nord CE 2,All Electronics,Amazon,19081.46,True
2024-02-21,1708473600,5,OnePlus Nord CE 2,All Electronics,Walmart,18453.78,True
2024-02-21,1708473600,5,OnePlus Nord CE 2,All Electronics,Best Buy,17999.48,True
2024-02-21,1708473600,5,OnePlus Nord CE 2,All Electronics,Target,18882.27,True
2024-02-21,1708473600,5,OnePlus Nord CE 2,All Electronics,Costco,18587.82,True
2024-02-21,1708473600,5,OnePlus Nord CE 2,All Electronics,eBay,18330.83,True
2024-02-21,1708473600,5,OnePlus Nord CE 2,All Electronics,Newegg,18333.97,True
2024-02-21,1708473600,5,OnePlus Nord CE 2,All Electronics,B&H,19770.76,True
2024-02-21,1708473600,5,OnePlus Nord CE 2,All Electronics,Micro Center,18326.1,True
2024-02-21,1708473600,5,OnePlus Nord CE 2,All Electronics,Adorama,19164.58,True
2024-02-21,1708473600,6,Redmi 10 Power,All Electronics,Amazon,11863.19,True
2024-02-21,1708473600,6,Redmi 10 Power,All Electronics,Walmart,11146.74,True
2024-02-21,1708473600,6,Redmi 10 Power,All Electronics,Best Buy,11760.25,True
2024-02-21,1708473600,6,Redmi 10 Power,All Electronics,Target,11058.19,True
2024-02-21,1708473600,6,Redmi 10 Power,All Electronics,Costco,11364.63,True
2024-02-21,1708473600,6,Redmi 10 Power,All Electronics,eBay,10879.7,True
2024-02-21,1708473600,6,Redmi 10 Power,All Electronics,Newegg,11437.86,False
2024-02-21,1708473600,6,Redmi 10 Power,All Electronics,B&H,10878.46,True
2024-02-21,1708473600,6,Redmi 10 Power,All Electronics,Micro Center,11213.6,True
2024-02-21,1708473600,6,Redmi 10 Power,All Electronics,Adorama,9906.8,True
2024-02-21,1708473600,7,boAt Airdopes 141 Bluetooth,All Electronics,Amazon,1206.97,True
2024-02-21,1708473600,7,boAt Airdopes 141 Bluetooth,All Electronics,Walmart,1379.88,False
2024-02-21,1708473600,7,boAt Airdopes 141 Bluetooth,All Electronics,Best Buy,1291.88,True
2024-02-21,1708473600,7,boAt Airdopes 141 Bluetooth,All Electronics,Target,1208.34,False
2024-02-21,1708473600,7,boAt Airdopes 141 Bluetooth,All Electronics,Costco,1342.68,True
2024-02-21,1708473600,7,boAt Airdopes 141 Bluetooth,All Electronics,eBay,1364.53,True
2024-02-21,1708473600,7,boAt Airdopes 141 Bluetooth,All Electronics,Newegg,1283.97,True
2024-02-21,1708473600,7,boAt Airdopes 141 Bluetooth,All Electronics,B&H,1313.87,True
2024-02-21,1708473600,7,boAt Airdopes 141 Bluetooth,All Electronics,Micro Center,1331.92,True
2024-02-21,1708473600,7,boAt Airdopes 141 Bluetooth,All Electronics,Adorama,1376.51,False
2024-02-21,1708473600,8,Apple 20W USB-C Power,All Electronics,Amazon,1609.98,False
2024-02-21,1708473600,8,Apple 20W USB-C Power,All Electronics,Walmart,1555.7,True
2024-02-21,1708473600,8,Apple 20W USB-C Power,All Electronics,Best Buy,1603.71,True
2024-02-21,1708473600,8,Apple 20W USB-C Power,All Electronics,Target,1488.96,True
2024-02-21,1708473600,8,Apple 20W USB-C Power,All Electronics,Costco,1562.57,True
2024-02-21,1708473600,8,Apple 20W USB-C Power,All Electronics,eBay,1602.41,False
2024-02-21,1708473600,8,Apple 20W USB-C Power,All Electronics,Newegg,1610.98,True
2024-02-21,1708473600,8,Apple 20W USB-C Power,All Electronics,B&H,1634.18,False
2024-02-21,1708473600,8,Apple 20W USB-C Power,All Electronics,Micro Center,1611.3,False
2024-02-21,1708473600,8,Apple 20W USB-C Power,All Electronics,Adorama,1699.83,True
2024-02-21,1708473600,9,Fire-Boltt Ninja Call Pro,All Electronics,Amazon,1761.97,False
2024-02-21,1708473600,9,Fire-Boltt Ninja Call Pro,All Electronics,Walmart,1791.96,True
2024-02-21,1708473600,9,Fire-Boltt Ninja Call Pro,All Electronics,Best Buy,1736.27,True
2024-02-21,1708473600,9,Fire-Boltt Ninja Call Pro,All Electronics,Target,1930.88,True
2024-02-21,1708473600,9,Fire-Boltt Ninja Call Pro,All Electronics,Costco,1897.38,False
2024-02-21,1708473600,9,Fire-Boltt Ninja Call Pro,All Electronics,eBay,1910.26,True
2024-02-21,1708473600,9,Fire-Boltt Ninja Call Pro,All Electronics,Newegg,1762.75,True
2024-02-21,1708473600,9,Fire-Boltt Ninja Call Pro,All Electronics,B&H,1733.69,True
2024-02-21,1708473600,9,Fire-Boltt Ninja Call Pro,All Electronics,Micro Center,1788.33,True
2024-02-21,1708473600,9,Fire-Boltt Ninja Call Pro,All Electronics,Adorama,1787.74,True
2024-02-21,1708473600,10,Samsung Galaxy M33 5G,All Electronics,Amazon,15358.27,False
2024-02-21,1708473600,10,Samsung Galaxy M33 5G,All Electronics,Walmart,15848.99,False
2024-02-21,1708473600,10,Samsung Galaxy M33 5G,All Electronics,Best Buy,16495.7,True
2024-02-21,1708473600,10,Samsung Galaxy M33 5G,All Electronics,Target,15892.42,False
2024-02-21,1708473600,10,Samsung Galaxy M33 5G,All Electronics,Costco,15382.25,True
2024-02-21,1708473600,10,Samsung Galaxy M33 5G,All Electronics,eBay,15955.26,True
2024-02-21,1708473600,10,Samsung Galaxy M33 5G,All Electronics,Newegg,15206.33,True
2024-02-21,1708473600,10,Samsung Galaxy M33 5G,All Electronics,B&H,16592.9,False
2024-02-21,1708473600,10,Samsung Galaxy M33 5G,All Electronics,Micro Center,15344.14,False
2024-02-21,1708473600,10,Samsung Galaxy M33 5G,All Electronics,Adorama,17007.48,True
2024-02-21,1708473600,11,realme narzo 50A Prime,All Electronics,Amazon,10430.39,True
2024-02-21,1708473600,11,realme narzo 50A Prime,All Electronics,Walmart,9320.72,True
2024-02-21,1708473600,11,realme narzo 50A Prime,All Electronics,Best Buy,10102.85,False
2024-02-21,1708473600,11,realme narzo 50A Prime,All Electronics,Target,10052.36,True
2024-02-21,1708473600,11,realme narzo 50A Prime,All Electronics,Costco,10301.39,True
2024-02-21,1708473600,11,realme narzo 50A Prime,All Electronics,eBay,9925.65,True
2024-02-21,1708473600,11,realme narzo 50A Prime,All Electronics,Newegg,10048.42,True
2024-02-21,1708473600,11,realme narzo 50A Prime,All Electronics,B&H,9320.74,False
2024-02-21,1708473600,11,realme narzo 50A Prime,All Electronics,Micro Center,9559.57,True
2024-02-21,1708473600,11,realme narzo 50A Prime,All Electronics,Adorama,10356.33,True
2024-02-21,1708473600,12,Redmi A1,All Electronics,Amazon,5844.74,True
2024-02-21,1708473600,12,Redmi A1,All Electronics,Walmart,6413.16,False
2024-02-21,1708473600,12,Redmi A1,All Electronics,Best Buy,6147.59,True
2024-02-21,1708473600,12,Redmi A1,All Electronics,Target,5456.57,True
2024-02-21,1708473600,12,Redmi A1,All Electronics,Costco,5475.4,True
2024-02-21,1708473600,12,Redmi A1,All Electronics,eBay,5744.68,True
2024-02-21,1708473600,12,Redmi A1,All Electronics,Newegg,5683.54,True
2024-02-21,1708473600,12,Redmi A1,All Electronics,B&H,5682.98,True
2024-02-21,1708473600,12,Redmi A1,All Electronics,Micro Center,5842.49,False
2024-02-21,1708473600,12,Redmi A1,All Electronics,Adorama,5485.0,True
2024-02-21,1708473600,13,OnePlus Nord CE 2,All Electronics,Amazon,22718.34,True
2024-02-21,1708473600,13,OnePlus Nord CE 2,All Electronics,Walmart,21096.5,True
2024-02-21,1708473600,13,OnePlus Nord CE 2,All Electronics,Best Buy,19364.6,True
2024-02-21,1708473600,13,OnePlus Nord CE 2,All Electronics,Target,21103.24,True
2024-02-21,1708473600,13,OnePlus Nord CE 2,All Electronics,Costco,20993.9,False
2024-02-21,1708473600,13,OnePlus Nord CE 2,All Electronics,eBay,20205.26,False
2024-02-21,1708473600,13,OnePlus Nord CE 2,All Electronics,Newegg,21398.63,False
2024-02-21,1708473600,13,OnePlus Nord CE 2,All Electronics,B&H,20971.99,True
2024-02-21,1708473600,13,OnePlus Nord CE 2,All Electronics,Micro Center,20579.04,True
2024-02-21,1708473600,13,OnePlus Nord CE 2,All Electronics,Adorama,19243.3,False
2024-02-21,1708473600,14,boAt Airdopes Atom 81,All Electronics,Amazon,1356.54,True
2024-02-21,1708473600,14,boAt Airdopes Atom 81,All Electronics,Walmart,1320.96,True
2024-02-21,1708473600,14,boAt Airdopes Atom 81,All Electronics,Best Buy,1263.38,False
2024-02-21,1708473600,14,boAt Airdopes Atom 81,All Electronics,Target,1195.94,False
2024-02-21,1708473600,14,boAt Airdopes Atom 81,All Electronics,Costco,1383.24,True
2024-02-21,1708473600,14,boAt Airdopes Atom 81,All Electronics,eBay,1343.28,True
2024-02-21,1708473600,14,boAt Airdopes Atom 81,All Electronics,Newegg,1347.51,True
2024-02-21,1708473600,14,boAt Airdopes Atom 81,All Electronics,B&H,1308.72,False
2024-02-21,1708473600,14,boAt Airdopes Atom 81,All Electronics,Micro Center,1240.05,True
2024-02-21,1708473600,14,boAt Airdopes Atom 81,All Electronics,Adorama,1391.45,True
2024-02-21,1708473600,15,boAt Airdopes 141 Bluetooth,All Electronics,Amazon,1349.6,True
2024-02-21,1708473600,15,boAt Airdopes 141 Bluetooth,All Electronics,Walmart,1301.97,True
2024-02-21,1708473600,15,boAt Airdopes 141 Bluetooth,All Electronics,Best Buy,1354.1,False
2024-02-21,1708473600,15,boAt Airdopes 141 Bluetooth,All Electronics,Target,1408.23,True
2024-02-21,1708473600,15,boAt Airdopes 141 Bluetooth,All Electronics,Costco,1386.85,True
2024-02-21,1708473600,15,boAt Airdopes 141 Bluetooth,All Electronics,eBay,1382.71,True
2024-02-21,1708473600,15,boAt Airdopes 141 Bluetooth,All Electronics,Newegg,1218.68,True
2024-02-21,1708473600,15,boAt Airdopes 141 Bluetooth,All Electronics,B&H,1239.88,True
2024-02-21,1708473600,15,boAt Airdopes 141 Bluetooth,All Electronics,Micro Center,1304.69,True
2024-02-21,1708473600,15,boAt Airdopes 141 Bluetooth,All Electronics,Adorama,1350.55,True
2024-02-21,1708473600,16,boAt BassHeads 100 in-Ear,All Electronics,Amazon,412.49,True
2024-02-21,1708473600,16,boAt BassHeads 100 in-Ear,All Electronics,Walmart,368.62,False
2024-02-21,1708473600,16,boAt BassHeads 100 in-Ear,All Electronics,Best Buy,361.55,True
2024-02-21,1708473600,16,boAt BassHeads 100 in-Ear,All Electronics,Target,394.31,True
2024-02-21,1708473600,16,boAt BassHeads 100 in-Ear,All Electronics,Costco,370.62,True
2024-02-21,1708473600,16,boAt BassHeads 100 in-Ear,All Electronics,eBay,390.48,False
2024-02-21,1708473600,16,boAt BassHeads 100 in-Ear,All Electronics,Newegg,411.84,True
2024-02-21,1708473600,16,boAt BassHeads 100 in-Ear,All Electronics,B&H,364.03,True
2024-02-21,1708473600,16,boAt BassHeads 100 in-Ear,All Electronics,Micro Center,384.99,False
2024-02-21,1708473600,16,boAt BassHeads 100 in-Ear,All Electronics,Adorama,413.66,True
2024-02-21,1708473600,17,boAt Rockerz 330 Bluetooth,All Electronics,Amazon,1183.25,True
2024-02-21,1708473600,17,boAt Rockerz 330 Bluetooth,All Electronics,Walmart,1087.15,False
2024-02-21,1708473600,17,boAt Rockerz 330 Bluetooth,All Electronics,Best Buy,1173.68,True
2024-02-21,1708473600,17,boAt Rockerz 330 Bluetooth,All Electronics,Target,1068.99,True
2024-02-21,1708473600,17,boAt Rockerz 330 Bluetooth,All Electronics,Costco,1016.44,True
2024-02-21,1708473600,17,boAt Rockerz 330 Bluetooth,All Electronics,eBay,985.86,True
2024-02-21,1708473600,17,boAt Rockerz 330 Bluetooth,All Electronics,Newegg,1163.67,True
2024-02-21,1708473600,17,boAt Rockerz 330 Bluetooth,All Electronics,B&H,1098.83,True
2024-02-21,1708473600,17,boAt Rockerz 330 Bluetooth,All Electronics,Micro Center,1192.46,True
2024-02-21,1708473600,17,boAt Rockerz 330 Bluetooth,All Electronics,Adorama,1124.72,False
2024-02-21,1708473600,18,Lapster 5-in-1 Multi-Function Laptop,All Electronics,Amazon,93.55,True
2024-02-21,1708473600,18,Lapster 5-in-1 Multi-Function Laptop,All Electronics,Walmart,101.95,True
2024-02-21,1708473600,18,Lapster 5-in-1 Multi-Function Laptop,All Electronics,Best Buy,92.56,True
2024-02-21,1708473600,18,Lapster 5-in-1 Multi-Function Laptop,All Electronics,Target,91.58,True
2024-02-21,1708473600,18,Lapster 5-in-1 Multi-Function Laptop,All Electronics,Costco,105.22,True
2024-02-21,1708473600,18,Lapster 5-in-1 Multi-Function Laptop,All Electronics,eBay,91.89,True
2024-02-21,1708473600,18,Lapster 5-in-1 Multi-Function Laptop,All Electronics,Newegg,96.72,False
2024-02-21,1708473600,18,Lapster 5-in-1 Multi-Function Laptop,All Electronics,B&H,106.61,True
2024-02-21,1708473600,18,Lapster 5-in-1 Multi-Function Laptop,All Electronics,Micro Center,104.28,True
2024-02-21,1708473600,18,Lapster 5-in-1 Multi-Function Laptop,All Electronics,Adorama,94.61,True
2024-02-21,1708473600,19,boAt Wave Call Smart,All Electronics,Amazon,1973.28,True
2024-02-21,1708473600,19,boAt Wave Call Smart,All Electronics,Walmart,1800.64,True
2024-02-21,1708473600,19,boAt Wave Call Smart,All Electronics,Best Buy,2065.43,True
2024-02-21,1708473600,19,boAt Wave Call Smart,All Electronics,Target,1990.84,True
2024-02-21,1708473600,19,boAt Wave Call Smart,All Electronics,Costco,1986.01,False
2024-02-21,1708473600,19,boAt Wave Call Smart,All Electronics,eBay,2062.38,True
2024-02-21,1708473600,19,boAt Wave Call Smart,All Electronics,Newegg,2058.05,False
2024-02-21,1708473600,19,boAt Wave Call Smart,All Electronics,B&H,1923.48,False
2024-02-21,1708473600,19,boAt Wave Call Smart,All Electronics,Micro Center,2034.1,True
2024-02-21,1708473600,19,boAt Wave Call Smart,All Electronics,Adorama,1911.59,True
2024-02-21,1708473600,20,boAt Airdopes 121v2 in-Ear,All Electronics,Amazon,1065.73,True
2024-02-21,1708473600,20,boAt Airdopes 121v2 in-Ear,All Electronics,Walmart,1199.84,False
2024-02-21,1708473600,20,boAt Airdopes 121v2 in-Ear,All Electronics,Best Buy,1115.8,True
2024-02-21,1708473600,20,boAt Airdopes 121v2 in-Ear,All Electronics,Target,1151.71,True
2024-02-21,1708473600,20,boAt Airdopes 121v2 in-Ear,All Electronics,Costco,1144.1,True
2024-02-21,1708473600,20,boAt Airdopes 121v2 in-Ear,All Electronics,eBay,1149.41,True
2024-02-21,1708473600,20,boAt Airdopes 121v2 in-Ear,All Electronics,Newegg,1168.07,True
2024-02-21,1708473600,20,boAt Airdopes 121v2 in-Ear,All Electronics,B&H,1095.46,True
2024-02-21,1708473600,20,boAt Airdopes 121v2 in-Ear,All Electronics,Micro Center,1064.16,True
2024-02-21,1708473600,20,boAt Airdopes 121v2 in-Ear,All Electronics,Adorama,1178.59,False
2024-02-21,1708473600,21,Redmi A1,All Electronics,Amazon,6288.17,True
2024-02-21,1708473600,21,Redmi A1,All Electronics,Walmart,5664.75,True
2024-02-21,1708473600,21,Redmi A1,All Electronics,Best Buy,6336.42,True
2024-02-21,1708473600,21,Redmi A1,All Electronics,Target,6407.43,True
2024-02-21,1708473600,21,Redmi A1,All Electronics,Costco,5801.99,False
2024-02-21,1708473600,21,Redmi A1,All Electronics,eBay,5876.41,True
2024-02-21,1708473600,21,Redmi A1,All Electronics,Newegg,6360.83,True
2024-02-21,1708473600,21,Redmi A1,All Electronics,B&H,5615.16,True
2024-02-21,1708473600,21,Redmi A1,All Electronics,Micro Center,6158.37,False
2024-02-21,1708473600,21,Redmi A1,All Electronics,Adorama,6046.3,True
2024-02-21,1708473600,22,Redmi 10A,All Electronics,Amazon,9057.0,True
2024-02-21,1708473600,22,Redmi 10A,All Electronics,Walmart,8013.7,True
2024-02-21,1708473600,22,Redmi 10A,All Electronics,Best Buy,8016.04,True
2024-02-21,1708473600,22,Redmi 10A,All Electronics,Target,8722.26,True
2024-02-21,1708473600,22,Redmi 10A,All Electronics,Costco,9269.44,True
2024-02-21,1708473600,22,Redmi 10A,All Electronics,eBay,8134.37,True
2024-02-21,1708473600,22,Redmi 10A,All Electronics,Newegg,8821.48,False
2024-02-21,1708473600,22,Redmi 10A,All Electronics,B&H,8897.2,False
2024-02-21,1708473600,22,Redmi 10A,All Electronics,Micro Center,8303.66,True
2024-02-21,1708473600,22,Redmi 10A,All Electronics,Adorama,8929.54,True
2024-02-21,1708473600,23,OnePlus 11R 5G,All Electronics,Amazon,44992.57,True
2024-02-21,1708473600,23,OnePlus 11R 5G,All Electronics,Walmart,47718.36,True
2024-02-21,1708473600,23,OnePlus 11R 5G,All Electronics,Best Buy,43512.7,True
2024-02-21,1708473600,23,OnePlus 11R 5G,All Electronics,Target,44102.87,True
2024-02-21,1708473600,23,OnePlus 11R 5G,All Electronics,Costco,46545.87,False
2024-02-21,1708473600,23,OnePlus 11R 5G,All Electronics,eBay,47258.97,True
2024-02-21,1708473600,23,OnePlus 11R 5G,All Electronics,Newegg,46051.67,True
2024-02-21,1708473600,23,OnePlus 11R 5G,All Electronics,B&H,48935.13,False
2024-02-21,1708473600,23,OnePlus 11R 5G,All Electronics,Micro Center,41758.6,False
2024-02-21,1708473600,23,OnePlus 11R 5G,All Electronics,Adorama,45625.25,True
2024-02-21,1708473600,24,OnePlus Nord 2T 5G,All Electronics,Amazon,30521.31,True
2024-02-21,1708473600,24,OnePlus Nord 2T 5G,All Electronics,Walmart,30167.25,False
2024-02-21,1708473600,24,OnePlus Nord 2T 5G,All Electronics,Best Buy,30609.55,True
2024-02-21,1708473600,24,OnePlus Nord 2T 5G,All Electronics,Target,30881.43,False
2024-02-21,1708473600,24,OnePlus Nord 2T 5G,All Electronics,Costco,26654.08,True
2024-02-21,1708473600,24,OnePlus Nord 2T 5G,All Electronics,eBay,31481.49,True
2024-02-21,1708473600,24,OnePlus Nord 2T 5G,All Electronics,Newegg,26930.58,True
2024-02-21,1708473600,24,OnePlus Nord 2T 5G,All Electronics,B&H,27464.93,True
2024-02-21,1708473600,24,OnePlus Nord 2T 5G,All Electronics,Micro Center,29033.96,True
2024-02-21,1708473600,24,OnePlus Nord 2T 5G,All Electronics,Adorama,29138.18,True
2024-02-21,1708473600,25,OnePlus Nord Buds True,All Electronics,Amazon,2986.18,True
2024-02-21,1708473600,25,OnePlus Nord Buds True,All Electronics,Walmart,2761.13,True
2024-02-21,1708473600,25,OnePlus Nord Buds True,All Electronics,Best Buy,2672.08,False
2024-02-21,1708473600,25,OnePlus Nord Buds True,All Electronics,Target,2907.55,False
2024-02-21,1708473600,25,OnePlus Nord Buds True,All Electronics,Costco,3005.57,True
2024-02-21,1708473600,25,OnePlus Nord Buds True,All Electronics,eBay,2892.55,True
2024-02-21,1708473600,25,OnePlus Nord Buds True,All Electronics,Newegg,3032.24,True
2024-02-21,1708473600,25,OnePlus Nord Buds True,All Electronics,B&H,2713.85,False
2024-02-21,1708473600,25,OnePlus Nord Buds True,All Electronics,Micro Center,2723.21,True
2024-02-21,1708473600,25,OnePlus Nord Buds True,All Electronics,Adorama,2795.68,True
2024-02-21,1708473600,26,OnePlus Nord 2T 5G,All Electronics,Amazon,27673.36,True
2024-02-21,1708473600,26,OnePlus Nord 2T 5G,All Electronics,Walmart,27664.74,False
2024-02-21,1708473600,26,OnePlus Nord 2T 5G,All Electronics,Best Buy,28606.64,False
2024-02-21,1708473600,26,OnePlus Nord 2T 5G,All Electronics,Target,30433.8,True
2024-02-21,1708473600,26,OnePlus Nord 2T 5G,All Electronics,Costco,27680.08,True
2024-02-21,1708473600,26,OnePlus Nord 2T 5G,All Electronics,eBay,28285.57,True
2024-02-21,1708473600,26,OnePlus Nord 2T 5G,All Electronics,Newegg,29636.58,True
2024-02-21,1708473600,26,OnePlus Nord 2T 5G,All Electronics,B&H,29436.52,True
2024-02-21,1708473600,26,OnePlus Nord 2T 5G,All Electronics,Micro Center,31250.33,True
2024-02-21,1708473600,26,OnePlus Nord 2T 5G,All Electronics,Adorama,28805.92,False
2024-02-21,1708473600,27,boAt Rockerz 255 Pro+,All Electronics,Amazon,1591.07,True
2024-02-21,1708473600,27,boAt Rockerz 255 Pro+,All Electronics,Walmart,1580.92,False
2024-02-21,1708473600,27,boAt Rockerz 255 Pro+,All Electronics,Best Buy,1433.15,True
2024-02-21,1708473600,27,boAt Rockerz 255 Pro+,All Electronics,Target,1479.65,False
